timestamps,TP9,AF7,AF8,TP10,Right AUX,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
4254.588,-48.828,-52.734,-264.648,-61.035,43.457,1694053248.000,12.710
4254.591,-50.293,-50.293,-300.293,-51.270,-82.520,1694053248.000,12.714
4254.595,-34.668,-44.434,-26.367,-32.715,-167.969,1694053248.000,12.718
4254.610,-25.879,-40.527,-25.879,-18.555,-44.434,1694053248.000,12.733
4254.614,-22.461,-36.133,40.039,-28.809,-35.156,1694053248.000,12.737
4254.618,-30.762,-40.039,84.473,-34.180,-105.469,1694053248.000,12.741
4254.622,-46.875,-44.922,-209.473,-28.809,-114.258,1694053248.000,12.745
4254.626,-38.086,-40.527,-402.832,-38.574,84.961,1694053248.000,12.749
4254.630,-29.297,-37.598,-423.340,-27.832,395.508,1694053248.000,12.753
4254.634,-29.297,-41.992,60.059,-41.504,131.836,1694053248.000,12.757
4254.637,-30.273,-47.852,43.945,-55.176,-133.789,1694053248.000,12.760
4254.641,-40.039,-48.340,-414.551,-56.641,-15.137,1694053248.000,12.764
4254.645,-43.457,-48.828,-74.219,-46.387,-29.785,1694053248.000,12.768
4254.649,-37.598,-50.781,251.465,-38.574,-146.484,1694053248.000,12.772
4254.653,-27.832,-56.152,88.379,-47.363,-89.355,1694053248.000,12.776
4254.653,-26.855,-57.617,-146.973,-44.922,-29.297,1694053248.000,12.775
4254.657,-39.551,-57.129,-294.434,-56.641,-116.211,1694053248.000,12.779
4254.661,-45.898,-60.547,-105.469,-65.918,-167.969,1694053248.000,12.783
4254.665,-45.410,-59.082,40.039,-66.895,-56.152,1694053248.000,12.787
4254.668,-45.410,-56.641,-21.484,-55.176,46.387,1694053248.000,12.791
4254.672,-41.016,-51.758,-12.695,-55.664,43.945,1694053248.000,12.795
4254.676,-42.480,-49.316,-270.508,-66.895,54.199,1694053248.000,12.799
4254.680,-38.086,-43.945,-406.738,-49.805,106.445,1694053248.000,12.802
4254.684,-27.832,-37.598,-455.566,-34.668,283.203,1694053248.000,12.806
4254.688,-38.086,-36.621,-67.871,-63.965,120.117,1694053248.000,12.810
4254.692,-41.504,-37.598,197.754,-61.035,-110.840,1694053248.000,12.814
4254.696,-40.039,-36.621,-219.238,-41.016,-63.477,1694053248.000,12.818
4254.700,-41.992,-36.621,-214.844,-47.852,-69.336,1694053248.000,12.822
4254.703,-36.621,-33.691,121.582,-39.062,-144.043,1694053248.000,12.826
4254.707,-33.691,-32.715,181.152,-42.480,-91.797,1694053248.000,12.830
4254.711,-28.809,-35.156,-35.645,-42.969,16.113,1694053248.000,12.834
4254.715,-27.832,-36.621,-309.570,-47.363,-69.336,1694053248.000,12.838
4254.719,-40.039,-37.598,-354.492,-38.086,-72.266,1694053248.000,12.842
4254.723,-42.969,-41.016,-154.785,-26.855,-53.223,1694053248.000,12.846
4254.727,-32.715,-53.223,-264.648,-48.340,92.773,1694053248.000,12.849
4254.731,-36.133,-55.664,-91.797,-43.457,85.938,1694053248.000,12.853
4254.735,-33.203,-55.176,20.508,-43.457,-141.602,1694053248.000,12.857
4254.739,-36.621,-62.012,-367.188,-46.875,-116.699,1694053248.000,12.861
4254.743,-40.527,-62.012,-134.277,-21.973,-75.195,1694053248.000,12.865
4254.758,-23.926,-53.223,188.477,-33.203,-143.066,1694053248.000,12.880
4254.762,-17.090,-46.387,218.750,-29.297,-178.223,1694053248.000,12.884
4254.766,-22.949,-42.480,-133.789,-21.484,-104.980,1694053248.000,12.888
4254.769,-10.254,-41.992,-375.977,-20.508,-84.961,1694053248.000,12.892
4254.773,-9.766,-46.387,-193.848,-18.066,-81.543,1694053248.000,12.896
4254.777,-32.227,-50.293,-5.371,-30.273,-43.457,1694053248.000,12.900
4254.781,-33.203,-55.176,-21.973,-39.551,138.184,1694053248.000,12.904
4254.785,-39.551,-60.059,-570.312,-41.992,427.246,1694053248.000,12.907
4254.789,-50.781,-61.035,-524.414,-62.988,247.559,1694053248.000,12.911
4254.793,-49.316,-64.453,25.391,-68.848,-113.281,1694053248.000,12.915
4254.797,-50.293,-66.895,20.996,-38.086,-95.215,1694053248.000,12.919
4254.801,-54.688,-71.289,48.828,-25.879,-37.598,1694053248.000,12.923
4254.790,-62.500,-79.102,113.770,-32.715,-126.465,1694053248.000,12.912
4254.794,-63.965,-79.102,-265.137,-34.668,-143.066,1694053248.000,12.916
4254.798,-59.082,-76.172,-255.859,-33.691,-125.488,1694053248.000,12.920
4254.802,-50.293,-84.473,99.609,-10.254,-123.047,1694053248.000,12.924
4254.805,-46.387,-89.355,220.703,0.000,-135.254,1694053248.000,12.928
4254.809,-43.945,-83.008,-81.543,-18.066,-68.848,1694053248.000,12.932
4254.813,-40.039,-76.660,-409.180,-16.113,24.414,1694053248.000,12.936
4254.817,-37.109,-73.242,-179.688,-17.578,-51.270,1694053248.000,12.939
4254.821,-39.551,-70.312,53.711,-17.090,-116.699,1694053248.000,12.943
4254.825,-35.645,-71.777,106.445,-6.836,-93.750,1694053248.000,12.947
4254.829,-32.227,-77.637,-324.707,-29.785,162.598,1694053248.000,12.951
4254.833,-44.922,-85.938,-553.711,-43.945,170.410,1694053248.000,12.955
4254.833,-38.086,-83.984,-123.535,-8.789,-144.043,1694053248.000,12.956
4254.837,-26.855,-77.148,42.969,1.953,-122.559,1694053248.000,12.960
4254.841,-38.086,-81.543,104.980,-11.719,-92.285,1694053248.000,12.964
4254.845,-36.133,-83.008,142.090,-18.066,-144.531,1694053248.000,12.968
4254.849,-35.156,-77.637,-223.633,-29.785,-119.141,1694053248.000,12.972
4254.853,-41.504,-74.707,-473.633,-21.973,48.828,1694053248.000,12.976
4254.857,-39.551,-75.684,-390.137,-21.973,164.062,1694053248.000,12.980
4254.860,-30.762,-79.102,15.625,-22.949,-17.578,1694053248.000,12.983
4254.864,-21.484,-79.590,193.848,-24.902,-166.504,1694053248.000,12.987
4254.868,-31.738,-79.590,-306.641,-29.297,-44.922,1694053248.000,12.991
4254.872,-40.039,-75.684,-463.379,-21.484,45.898,1694053248.000,12.995
4254.876,-39.551,-72.266,11.719,-36.621,-56.641,1694053248.000,12.999
4254.893,-40.527,-68.359,208.496,-37.109,-120.117,1694053248.000,13.015
4254.897,-39.551,-65.918,-15.137,-29.297,-20.508,1694053248.000,13.019
4254.901,-45.898,-60.059,-283.691,-38.086,-41.016,1694053248.000,13.023
4254.905,-38.574,-56.152,-225.098,-43.457,-149.414,1694053248.000,13.027
4254.909,-31.738,-62.988,40.527,-52.246,-125.000,1694053248.000,13.031
4254.912,-32.715,-69.336,6.348,-37.598,19.531,1694053248.000,13.035
4254.916,-45.410,-67.871,70.801,-35.156,27.344,1694053248.000,13.039
4254.920,-52.246,-69.824,-24.414,-41.992,-97.656,1694053248.000,13.042
4254.924,-42.480,-71.289,-377.441,-30.273,-102.539,1694053248.000,13.046
4254.928,-35.645,-64.453,-148.926,-34.668,-54.199,1694053248.000,13.050
4254.932,-48.340,-63.965,176.270,-45.410,-85.938,1694053248.000,13.054
4254.936,-45.410,-63.477,246.094,-37.109,-136.230,1694053248.000,13.058
4254.939,-26.855,-62.500,-151.855,-45.898,-50.781,1694053248.000,13.061
4254.943,-30.273,-60.547,-597.656,-59.570,140.625,1694053248.000,13.065
4254.947,-36.133,-56.641,-113.281,-48.828,0.977,1694053248.000,13.069
4254.951,-37.598,-62.500,244.141,-43.945,-183.594,1694053248.000,13.073
4254.955,-43.457,-67.871,0.000,-41.992,44.922,1694053248.000,13.077
4254.958,-44.434,-69.824,-445.312,-45.898,267.090,1694053248.000,13.081
4254.962,-41.504,-72.754,-461.914,-47.363,31.250,1694053248.000,13.085
4254.966,-41.016,-82.520,-126.953,-49.316,-105.957,1694053248.000,13.088
4254.970,-31.738,-82.031,-182.129,-41.992,57.617,1694053248.000,13.092
4254.974,-31.250,-82.031,-254.395,-21.484,119.141,1694053248.000,13.096
4254.978,-47.852,-83.984,73.730,-39.551,-92.773,1694053248.000,13.100
4254.982,-42.480,-82.520,-208.496,-72.266,-147.461,1694053248.000,13.104
4254.984,-45.898,-82.031,-250.488,-66.895,-106.934,1694053248.000,13.107
4254.988,-40.039,-80.078,113.281,-37.598,-115.234,1694053248.000,13.111
4254.992,-22.461,-57.129,247.070,-39.551,-129.395,1694053248.000,13.115
4254.996,-27.832,-26.367,55.176,-40.039,-112.305,1694053248.000,13.119
4255.000,-36.621,-22.461,-311.523,-65.918,-77.148,1694053248.000,13.123
4255.004,-46.387,-27.344,-290.039,-66.895,-43.457,1694053248.000,13.127
4255.008,-42.969,-24.414,-20.996,-48.340,9.766,1694053248.000,13.131
4255.012,-35.156,-20.996,180.176,-59.082,2.930,1694053248.000,13.134
4255.016,-26.855,-22.461,-257.324,-50.293,204.102,1694053248.000,13.138
4255.020,-24.902,-18.555,-569.824,-45.410,191.406,1694053248.000,13.142
4255.024,-41.016,-12.695,-117.188,-52.246,-157.715,1694053248.000,13.146
4255.027,-44.434,-9.766,60.059,-52.246,-169.434,1694053248.000,13.150
4255.028,-44.434,-6.348,98.145,-75.684,-105.957,1694053248.000,13.151
4255.032,-54.199,-1.953,160.156,-58.105,-117.676,1694053248.000,13.155
4255.036,-49.316,4.395,-94.727,-42.969,-109.863,1694053248.000,13.159
4255.040,-43.457,2.441,-300.293,-60.547,-54.688,1694053248.000,13.163
4255.044,-34.180,-2.930,-162.109,-52.246,13.184,1694053248.000,13.167
4255.048,-14.160,-0.977,81.055,-41.992,17.090,1694053248.000,13.171
4255.052,-41.992,0.488,97.656,-58.594,11.719,1694053248.000,13.175
4255.055,-52.734,-3.418,-349.121,-53.223,108.887,1694053248.000,13.178
4255.059,-43.945,-9.277,-680.176,-47.363,350.586,1694053248.000,13.182
4255.063,-48.828,-14.160,-167.969,-61.523,240.723,1694053248.000,13.186
4255.067,-39.062,-20.996,235.840,-59.570,-89.355,1694053248.000,13.190
4255.071,-47.852,-27.344,103.027,-58.594,-128.906,1694053248.000,13.194
4255.075,-48.340,-26.855,-91.309,-55.176,-102.051,1694053248.000,13.197
4255.078,-55.176,-26.367,-187.988,-56.641,-134.766,1694053248.000,13.201
4255.082,-52.734,-29.785,38.574,-60.059,-125.488,1694053248.000,13.205
4255.086,-31.250,-35.645,147.949,-53.711,-106.934,1694053248.000,13.209
4255.090,-37.598,-35.645,178.223,-64.453,-162.109,1694053248.000,13.213
4255.094,-36.621,-48.340,-125.977,-58.594,-130.859,1694053248.000,13.217
4255.098,-46.387,-69.336,-368.652,-63.477,-100.098,1694053248.000,13.221
4255.102,-47.363,-77.637,-352.051,-68.359,73.242,1694053248.000,13.224
4255.106,-44.434,-83.984,-106.934,-59.570,62.500,1694053248.000,13.228
4255.110,-53.223,-84.961,258.789,-48.340,-171.875,1694053248.000,13.232
4255.114,-49.805,-83.008,-140.137,-48.340,-73.242,1694053248.000,13.236
4255.118,-49.805,-79.102,-461.426,-66.406,-5.371,1694053248.000,13.240
4255.118,-39.062,-70.801,10.742,-62.012,-87.402,1694053248.000,13.240
4255.122,-36.133,-67.871,236.816,-59.570,-104.004,1694053248.000,13.244
4255.126,-41.992,-75.195,115.234,-54.688,-28.320,1694053248.000,13.248
4255.129,-37.109,-83.496,-30.762,-49.316,-28.320,1694053248.000,13.252
4255.133,-46.875,-75.195,-302.734,-71.777,-89.844,1694053248.000,13.256
4255.137,-39.551,-69.824,-191.406,-62.988,-68.359,1694053248.000,13.260
4255.141,-17.578,-70.312,-101.562,-43.945,67.871,1694053248.000,13.264
4255.145,-14.160,-70.312,-420.410,-33.691,331.543,1694053248.000,13.267
4255.149,-21.973,-57.617,-268.066,-44.922,146.484,1694053248.000,13.271
4255.153,-24.414,-21.484,-208.984,-59.570,-133.789,1694053248.000,13.275
4255.157,-22.949,2.441,-233.398,-47.852,-69.824,1694053248.000,13.279
4255.161,-34.180,-13.672,83.496,-51.270,-70.312,1694053248.000,13.283
4255.166,-36.621,-45.410,203.613,-32.715,-107.422,1694053248.000,13.288
4255.170,-42.969,-48.828,-17.090,-34.668,-103.027,1694053248.000,13.292
4255.174,-48.828,-45.410,-373.535,-46.875,-30.762,1694053248.000,13.296
4255.178,-40.527,-45.898,-95.703,-40.039,-35.645,1694053248.000,13.300
4255.182,-57.129,-51.270,185.059,-54.688,-93.262,1694053248.000,13.304
4255.185,-60.059,-50.781,160.645,-52.246,0.488,1694053248.000,13.308
4255.189,-37.598,-44.434,-195.801,-33.203,187.988,1694053248.000,13.312
4255.193,-38.086,-46.875,-493.164,-45.898,98.145,1694053248.000,13.315
4255.197,-47.852,-48.340,-103.516,-70.801,-158.691,1694053248.000,13.319
4255.201,-46.387,-44.922,96.191,-71.289,-144.531,1694053248.000,13.323
4255.205,-35.645,-35.156,70.312,-41.016,-95.215,1694053248.000,13.327
4255.209,-37.109,-50.293,129.395,-51.758,-131.348,1694053248.000,13.331
4255.208,-58.105,-75.195,-75.195,-82.520,-140.625,1694053248.000,13.331
4255.212,-51.270,-85.449,-351.562,-73.730,-52.734,1694053248.000,13.335
4255.216,-41.992,-103.516,-99.609,-66.406,-54.688,1694053248.000,13.339
4255.220,-37.109,-120.117,172.363,-78.125,-109.375,1694053248.000,13.343
4255.224,-41.992,-116.211,98.633,-70.801,-39.551,1694053248.000,13.347
4255.228,-58.105,-112.305,-314.453,-75.195,20.020,1694053248.000,13.351
4255.232,-68.848,-109.863,-717.773,-70.312,298.828,1694053248.000,13.355
4255.235,-59.082,-105.469,-232.910,-65.918,241.211,1694053248.000,13.358
4255.239,-49.316,-113.281,266.602,-69.336,-145.020,1694053248.000,13.362
4255.243,-45.410,-120.605,-3.906,-59.082,-78.613,1694053248.000,13.366
4255.247,-43.457,-112.793,-309.570,-85.938,-50.781,1694053248.000,13.370
4255.251,-50.781,-120.117,-199.707,-81.543,-155.762,1694053248.000,13.374
4255.269,-50.293,-124.023,53.223,-48.828,-154.785,1694053248.000,13.391
4255.272,-55.176,-116.699,157.715,-61.523,-140.137,1694053248.000,13.395
4255.276,-52.246,-116.699,205.566,-77.148,-120.605,1694053248.000,13.399
4255.280,-35.156,-111.816,70.801,-69.824,-134.277,1694053248.000,13.403
4255.284,-58.594,-110.840,-235.352,-52.246,-62.988,1694053248.000,13.407
4255.288,-51.758,-108.887,-237.793,-52.734,50.781,1694053248.000,13.411
4255.292,-9.277,-110.352,31.250,-29.297,5.859,1694053248.000,13.415
4255.296,-32.715,-105.469,158.691,-48.340,-56.152,1694053248.000,13.418
4255.300,-43.945,-98.633,-98.145,-65.918,-107.422,1694053248.000,13.422
4255.304,-32.227,-93.262,-581.543,-48.340,111.328,1694053248.000,13.426
4255.308,-32.715,-76.172,-242.188,-43.945,183.105,1694053248.000,13.430
4255.312,-33.203,-77.637,289.062,-39.062,-82.520,1694053248.000,13.434
4255.313,-48.828,-63.477,117.188,-43.945,-75.195,1694053248.000,13.436
4255.317,-52.246,-25.391,-52.246,-51.758,23.438,1694053248.000,13.440
4255.321,-44.434,-14.648,-133.789,-73.242,-25.879,1694053248.000,13.444
4255.325,-44.922,-17.578,29.297,-72.754,-109.863,1694053248.000,13.448
4255.329,-68.359,-21.973,11.719,-47.852,23.926,1694053248.000,13.452
4255.333,-60.547,-28.320,-98.633,-55.664,86.914,1694053248.000,13.456
4255.337,-25.879,-32.227,-1.953,-76.172,0.000,1694053248.000,13.460
4255.341,-39.062,-40.527,-276.855,-88.379,-61.035,1694053248.000,13.463
4255.344,-48.828,-43.457,-377.930,-81.055,8.301,1694053248.000,13.467
4255.348,-41.992,-37.109,-426.270,-53.223,362.793,1694053248.000,13.471
4255.352,-36.133,-61.035,-1.953,-53.711,162.109,1694053248.000,13.475
4255.356,-47.363,-96.680,177.246,-77.637,-132.812,1694053248.000,13.479
4255.360,-61.035,-100.098,-250.977,-89.355,-71.777,1694053248.000,13.482
4255.364,-56.641,-82.520,-157.227,-73.730,-117.188,1694053248.000,13.486
4255.368,-44.922,-78.613,189.453,-71.777,-151.367,1694053248.000,13.490
4255.372,-38.574,-79.102,199.219,-80.078,-119.629,1694053248.000,13.494
4255.376,-45.410,-82.031,61.523,-55.176,-93.750,1694053248.000,13.498
4255.379,-47.852,-84.961,-246.094,-65.918,32.715,1694053248.000,13.502
4255.383,-34.180,-78.125,-344.238,-80.566,-12.207,1694053248.000,13.506
4255.387,-51.758,-55.176,0.488,-73.730,-131.836,1694053248.000,13.509
4255.391,-54.688,-60.059,-115.234,-61.523,93.262,1694053248.000,13.513
4255.395,-16.602,-67.383,-104.492,-34.668,73.242,1694053248.000,13.517
4255.399,-28.320,-61.523,8.789,-48.828,-160.645,1694053248.000,13.521
4255.403,-33.691,-67.383,-364.746,-61.523,-117.188,1694053248.000,13.525
4255.403,-33.203,-67.383,-139.648,-42.480,-41.992,1694053248.000,13.525
4255.407,-34.668,-62.012,225.098,-49.805,-94.238,1694053248.000,13.529
4255.411,-31.250,-69.336,232.422,-56.152,-100.098,1694053248.000,13.533
4255.415,-52.734,-78.125,-156.250,-50.293,-18.555,1694053248.000,13.537
4255.418,-43.457,-69.336,-443.848,-58.105,-8.789,1694053248.000,13.541
4255.422,-40.527,-67.871,-113.770,-64.941,-49.316,1694053248.000,13.545
4255.426,-67.871,-71.289,143.555,-68.359,-49.316,1694053248.000,13.549
4255.430,-60.059,-78.125,-47.852,-58.594,62.500,1694053248.000,13.552
4255.434,-57.129,-77.148,-590.820,-53.223,265.625,1694053248.000,13.556
4255.438,-62.012,-70.312,-411.621,-56.641,84.961,1694053248.000,13.560
4255.442,-54.688,-76.172,94.727,-54.688,-161.621,1694053248.000,13.564
4255.446,-61.035,-65.918,181.641,-61.523,-113.281,1694053248.000,13.568
4255.450,-67.871,-63.965,200.684,-81.055,-101.562,1694053248.000,13.572
4255.453,-53.223,-71.289,47.852,-80.566,-152.344,1694053248.000,13.576
4255.457,-53.223,-67.871,-281.738,-63.965,-111.816,1694053248.000,13.580
4255.461,-51.270,-76.660,-249.023,-57.129,8.301,1694053248.000,13.584
4255.465,-45.410,-70.312,65.430,-56.152,-34.668,1694053248.000,13.588
4255.469,-56.152,-64.453,170.410,-48.828,-65.430,1694053248.000,13.592
4255.473,-50.293,-72.266,-98.633,-58.594,-26.367,1694053248.000,13.596
4255.477,-46.387,-62.012,-525.391,-69.824,132.812,1694053248.000,13.599
4255.481,-56.152,-52.734,-215.820,-54.199,78.613,1694053248.000,13.603
4255.485,-42.969,-60.059,245.117,-55.664,-166.016,1694053248.000,13.607
4255.489,-43.457,-63.965,152.344,-73.242,-108.887,1694053248.000,13.611
4255.492,-36.133,-61.035,-79.102,-70.312,-78.125,1694053248.000,13.615
4255.493,-31.250,-62.500,-274.902,-69.824,-113.770,1694053248.000,13.616
4255.497,-39.062,-50.293,-28.320,-80.566,-121.582,1694053248.000,13.620
4255.501,-30.762,-52.734,116.699,-65.918,-64.453,1694053248.000,13.624
4255.505,-38.086,-60.547,111.816,-55.176,-61.523,1694053248.000,13.628
4255.509,-32.715,-61.035,-47.363,-51.270,-56.152,1694053248.000,13.632
4255.513,-34.180,-58.105,-383.789,-62.988,-62.988,1694053248.000,13.636
4255.517,-46.387,-48.340,-355.957,-59.570,-5.859,1694053248.000,13.640
4255.520,-32.227,-52.246,-510.742,-35.156,378.906,1694053248.000,13.643
4255.524,-38.574,-43.945,-150.879,-52.246,243.164,1694053248.000,13.647
4255.528,-38.574,-40.039,163.086,-63.477,-190.430,1694053248.000,13.651
4255.532,-44.434,-44.434,-301.270,-86.426,-117.188,1694053248.000,13.655
4255.536,-31.250,-42.969,-141.113,-62.988,-64.453,1694053248.000,13.659
4255.539,-25.391,-55.176,215.820,-47.363,-161.133,1694053248.000,13.662
4255.543,-62.988,-54.688,188.477,-89.844,-173.828,1694053248.000,13.666
4255.547,-56.152,-52.734,1.465,-78.613,-115.723,1694053248.000,13.670
4255.551,-49.316,-59.082,-265.137,-72.266,-63.477,1694053248.000,13.674
4255.555,-45.410,-64.941,-223.633,-67.383,-102.051,1694053248.000,13.678
4255.559,-56.641,-57.129,70.312,-64.453,-93.262,1694053248.000,13.682
4255.563,-66.895,-64.453,-166.992,-61.523,149.902,1694053248.000,13.686
4255.567,-70.801,-68.359,-166.504,-76.660,139.648,1694053248.000,13.689
4255.571,-65.430,-63.477,-81.543,-88.379,-123.535,1694053248.000,13.693
4255.575,-50.781,-67.871,-410.645,-83.008,-126.953,1694053248.000,13.697
4255.579,-60.547,-71.289,-113.281,-67.871,-34.180,1694053248.000,13.701
4255.582,-77.637,-50.781,207.031,-71.289,-79.102,1694053248.000,13.705
4255.583,-58.105,-44.922,233.887,-84.961,-140.625,1694053248.000,13.706
4255.587,-15.625,-69.824,-145.508,-68.359,-55.664,1694053248.000,13.710
4255.591,-47.363,-66.406,-357.422,-70.312,-32.715,1694053248.000,13.714
4255.595,-61.523,-73.730,73.730,-75.195,-83.496,1694053248.000,13.718
4255.599,-27.832,-71.289,210.449,-53.711,-27.832,1694053248.000,13.722
4255.603,-26.855,-64.453,-40.039,-49.805,147.461,1694053248.000,13.726
4255.607,-31.738,-75.195,-466.309,-56.641,306.641,1694053248.000,13.730
4255.611,-28.320,-63.477,-341.797,-69.336,57.129,1694053248.000,13.733
4255.614,-24.902,-63.477,112.305,-62.988,-154.785,1694053248.000,13.737
4255.618,-10.742,-71.777,37.109,-38.574,7.324,1694053248.000,13.741
4255.622,-14.648,-65.918,40.527,-41.016,-3.418,1694053248.000,13.745
4255.626,-32.227,-66.406,-17.578,-50.781,-40.039,1694053248.000,13.749
4255.631,-35.645,-72.266,-386.719,-46.875,-31.738,1694053248.000,13.754
4255.635,-32.227,-61.035,-247.559,-43.457,-59.082,1694053248.000,13.758
4255.639,-21.484,-60.059,82.520,-48.340,-91.797,1694053248.000,13.762
4255.643,-19.531,-73.730,256.836,-41.504,-156.250,1694053248.000,13.766
4255.647,-36.133,-69.824,63.477,-44.434,-113.281,1694053248.000,13.770
4255.651,-35.645,-56.641,-305.664,-44.434,-18.066,1694053248.000,13.774
4255.655,-20.508,-63.965,-216.309,-52.246,-24.414,1694053248.000,13.778
